SiteNumber,IslandCode,IslandName,SiteCode,SiteName,Species,ScientificName,CommonName,SurveyYear,Date,TotalCount,MeanDensity_sqm,StandardDeviation,StandardError,QuadratsSampled,AreaSurveyed_sqm,MeanDepth,IslandDate,Island_Mean_Density,IslandSD,IslandSE,IslandQuads,IslandAreaSurveyed,IslandTotalCount,SurveyType
2,SM,San Miguel Island,HR,Hare Rock,14027,Alloclinus holderi,Island Kelpfish,2005,2005-06-13,0,0,0,0,12,24,20.5,2005-07-20,0,0,0,36,72,0,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2002,Macrocystis pyrifera,Giant Kelp (Adult),2006,2006-06-19,44,1.8333,1.2123,0.35,12,24,20.5,2006-08-14,1.1667,1.331,0.2218,36,72,84,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2002.5,Macrocystis pyrifera,Giant Kelp (Juvenile),2006,2006-06-19,117,4.875,5.2748,1.5227,12,24,20.5,2006-08-14,3.0694,3.9173,0.6529,36,72,221,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2004,Eisenia arborea,Southern Sea Palm (Adult),2006,2006-06-19,0,0,0,0,12,24,20.5,2006-08-14,0.3472,0.9473,0.1579,36,72,25,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2004.5,Eisenia arborea,Southern Sea Palm (Juvenile),2006,2006-06-19,0,0,0,0,12,24,20.5,2006-08-14,0.0694,0.2713,0.0452,36,72,5,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2005,Pterygophora californica,California Sea Palm (Adult),2006,2006-06-19,0,0,0,0,12,24,20.5,2006-08-14,0.5417,0.8567,0.1428,36,72,39,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2005.5,Pterygophora californica,California Sea Palm (Juvenile),2006,2006-06-19,0,0,0,0,12,24,20.5,2006-08-14,0.3056,0.9356,0.1559,36,72,22,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2006,Laminaria farlowii,Oar Weed (Adult),2006,2006-06-19,0,0,0,0,12,24,20.5,2006-08-14,0,0,0,36,72,0,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2006.5,Laminaria farlowii,Oar Weed (Juvenile),2006,2006-06-19,0,0,0,0,12,24,20.5,2006-08-14,0,0,0,36,72,0,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,9005,Cypraea spadicea,Chestnut Cowrie,2006,2006-06-19,13,0.5417,0.8382,0.242,12,24,20.5,2006-08-14,0.1806,0.5366,0.0894,36,72,13,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,9007,Megastraea undosa,Wavy Turban Snail,2006,2006-06-19,2,0.0833,0.2887,0.0833,12,24,20.5,2006-08-14,0.0278,0.1667,0.0278,36,72,2,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,9008,Lithopoma gibberosa,Red Turban Snail,2006,2006-06-19,2,0.0833,0.1946,0.0562,12,24,20.5,2006-08-14,0.3472,0.8436,0.1406,36,72,25,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,9014,Tegula regina,Queen Tegula,2006,2006-06-19,0,0,0,0,12,24,20.5,2006-08-14,0,0,0,36,72,0,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,11001,Patiria miniata,Bat Star,2006,2006-06-19,90,3.75,2.9349,0.8472,12,24,20.5,2006-08-14,2.6111,2.0843,0.3474,36,72,188,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,11002,Pisaster giganteus,Giant-spined Sea Star,2006,2006-06-19,10,0.4167,0.6337,0.1829,12,24,20.5,2006-08-14,0.4028,0.6951,0.1158,36,72,29,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,11005,Strongylocentrotus franciscanus,Red Urchin,2006,2006-06-19,412,17.1667,17.8419,5.1505,12,24,20.5,2006-08-14,7.5,12.8191,2.1365,36,72,540,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,11006,Strongylocentrotus purpuratus,Purple Urchin,2006,2006-06-19,11,0.4583,0.6895,0.199,12,24,20.5,2006-08-14,0.1667,0.4472,0.0745,36,72,12,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,11007,Parastichopus parvimensis,Warty Sea Cucumber,2006,2006-06-19,0,0,0,0,12,24,20.5,2006-08-14,0.0694,0.2122,0.0354,36,72,5,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,11009,Centrostephanus coronatus,Coronado Urchin,2006,2006-06-19,0,0,0,0,12,24,20.5,2006-08-14,0,0,0,36,72,0,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,12002,Styela montereyensis,Stalked Tunicate,2006,2006-06-19,1,0.0417,0.1443,0.0417,12,24,20.5,2006-08-14,0.0556,0.1594,0.0266,36,72,4,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,14025,Lythrypnus dalli,Blue-banded Goby,2006,2006-06-19,0,0,0,0,12,24,20.5,2006-08-14,0,0,0,36,72,0,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,14026,Coryphopterus nicholsi,Blackeye Goby,2006,2006-06-19,0,0,0,0,12,24,20.5,2006-08-14,0.0694,0.1754,0.0292,36,72,5,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,14027,Alloclinus holderi,Island Kelpfish,2006,2006-06-19,0,0,0,0,12,24,20.5,2006-08-14,0,0,0,36,72,0,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2002,Macrocystis pyrifera,Giant Kelp (Adult),2007,2007-07-09,22,0.9167,2.1933,0.6332,12,24,20.5,2007-07-09,0.6806,1.374,0.229,36,72,49,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2002.5,Macrocystis pyrifera,Giant Kelp (Juvenile),2007,2007-07-09,45,1.875,3.9262,1.1334,12,24,20.5,2007-07-09,1.0139,2.4186,0.4031,36,72,73,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2002.99,Macrocystis pyrifera,NA,2007,2007-07-09,185,7.7083,19.3079,5.5737,12,24,20.5,2007-07-09,6.9167,12.7691,2.1282,36,72,498,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2004,Eisenia arborea,Southern Sea Palm (Adult),2007,2007-07-09,2,0.0833,0.2887,0.0833,12,24,20.5,2007-07-09,0.2639,0.7318,0.122,36,72,19,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2004.5,Eisenia arborea,Southern Sea Palm (Juvenile),2007,2007-07-09,0,0,0,0,12,24,20.5,2007-07-09,0.2083,0.8483,0.1414,36,72,15,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2005,Pterygophora californica,California Sea Palm (Adult),2007,2007-07-09,0,0,0,0,12,24,20.5,2007-07-09,0.2917,0.6021,0.1003,36,72,21,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2005.5,Pterygophora californica,California Sea Palm (Juvenile),2007,2007-07-09,0,0,0,0,12,24,20.5,2007-07-09,0.5556,2.4979,0.4163,36,72,40,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2006,Laminaria farlowii,Oar Weed (Adult),2007,2007-07-09,0,0,0,0,12,24,20.5,2007-07-09,0,0,0,36,72,0,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2006.5,Laminaria farlowii,Oar Weed (Juvenile),2007,2007-07-09,0,0,0,0,12,24,20.5,2007-07-09,0,0,0,36,72,0,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,9005,Cypraea spadicea,Chestnut Cowrie,2007,2007-07-09,26,1.0833,2.0094,0.5801,12,24,20.5,2007-07-09,0.3611,1.2399,0.2066,36,72,26,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,9007,Megastraea undosa,Wavy Turban Snail,2007,2007-07-09,0,0,0,0,12,24,20.5,2007-07-09,0,0,0,36,72,0,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,9008,Lithopoma gibberosa,Red Turban Snail,2007,2007-07-09,28,1.1667,1.7233,0.4975,12,24,20.5,2007-07-09,0.5972,1.1328,0.1888,36,72,43,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,9014,Tegula regina,Queen Tegula,2007,2007-07-09,0,0,0,0,12,24,20.5,2007-07-09,0,0,0,36,72,0,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,11001,Patiria miniata,Bat Star,2007,2007-07-09,126,5.25,2.4541,0.7084,12,24,20.5,2007-07-09,3.3194,2.2109,0.3685,36,72,239,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,11002,Pisaster giganteus,Giant-spined Sea Star,2007,2007-07-09,6,0.25,0.4523,0.1306,12,24,20.5,2007-07-09,0.3194,0.5994,0.0999,36,72,23,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,11005,Strongylocentrotus franciscanus,Red Urchin,2007,2007-07-09,246,10.25,11.8235,3.4132,12,24,20.5,2007-07-09,4.8056,8.2516,1.3753,36,72,346,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,11006,Strongylocentrotus purpuratus,Purple Urchin,2007,2007-07-09,32,1.3333,3.1358,0.9052,12,24,20.5,2007-07-09,0.7083,1.91,0.3183,36,72,51,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,11007,Parastichopus parvimensis,Warty Sea Cucumber,2007,2007-07-09,0,0,0,0,12,24,20.5,2007-07-09,0.0417,0.1402,0.0234,36,72,3,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,11009,Centrostephanus coronatus,Coronado Urchin,2007,2007-07-09,0,0,0,0,12,24,20.5,2007-07-09,0,0,0,36,72,0,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,12002,Styela montereyensis,Stalked Tunicate,2007,2007-07-09,0,0,0,0,12,24,20.5,2007-07-09,0.0278,0.1162,0.0194,36,72,2,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,14025,Lythrypnus dalli,Blue-banded Goby,2007,2007-07-09,0,0,0,0,12,24,20.5,2007-07-09,0,0,0,36,72,0,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,14026,Coryphopterus nicholsi,Blackeye Goby,2007,2007-07-09,2,0.0833,0.1946,0.0562,12,24,20.5,2007-07-09,0.0694,0.1754,0.0292,36,72,5,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,14027,Alloclinus holderi,Island Kelpfish,2007,2007-07-09,0,0,0,0,12,24,20.5,2007-07-09,0,0,0,36,72,0,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,14030,Oxylebius pictus,NA,2007,2007-07-09,6,0.25,0.3371,0.0973,12,24,20.5,2007-07-09,0.1389,0.2567,0.0428,36,72,10,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2002,Macrocystis pyrifera,Giant Kelp (Adult),2008,2008-09-08,0,0,0,0,12,24,20.5,2008-09-22,0.25,0.5542,0.0924,36,72,18,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2002.5,Macrocystis pyrifera,Giant Kelp (Juvenile),2008,2008-09-08,0,0,0,0,12,24,20.5,2008-09-22,0.0833,0.2535,0.0423,36,72,6,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2002.99,Macrocystis pyrifera,NA,2008,2008-09-08,0,0,0,0,12,24,20.5,2008-09-22,2.375,4.738,0.7897,36,72,171,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2004,Eisenia arborea,Southern Sea Palm (Adult),2008,2008-09-08,0,0,0,0,12,24,20.5,2008-09-22,0.2778,0.6261,0.1044,36,72,20,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2004.5,Eisenia arborea,Southern Sea Palm (Juvenile),2008,2008-09-08,0,0,0,0,12,24,20.5,2008-09-22,0.0278,0.1162,0.0194,36,72,2,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2005,Pterygophora californica,California Sea Palm (Adult),2008,2008-09-08,0,0,0,0,12,24,20.5,2008-09-22,0.3194,0.5874,0.0979,36,72,23,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2005.5,Pterygophora californica,California Sea Palm (Juvenile),2008,2008-09-08,0,0,0,0,12,24,20.5,2008-09-22,0.5278,1.1646,0.1941,36,72,38,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2006,Laminaria farlowii,Oar Weed (Adult),2008,2008-09-08,0,0,0,0,12,24,20.5,2008-09-22,0,0,0,36,72,0,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2006.5,Laminaria farlowii,Oar Weed (Juvenile),2008,2008-09-08,0,0,0,0,12,24,20.5,2008-09-22,0,0,0,36,72,0,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,9005,Cypraea spadicea,Chestnut Cowrie,2008,2008-09-08,4,0.1667,0.2462,0.0711,12,24,20.5,2008-09-22,0.0556,0.1594,0.0266,36,72,4,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,9007,Megastraea undosa,Wavy Turban Snail,2008,2008-09-08,0,0,0,0,12,24,20.5,2008-09-22,0,0,0,36,72,0,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,9008,Lithopoma gibberosa,Red Turban Snail,2008,2008-09-08,13,0.5417,0.916,0.2644,12,24,20.5,2008-09-22,0.1806,0.5751,0.0959,36,72,13,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,9014,Tegula regina,Queen Tegula,2008,2008-09-08,0,0,0,0,12,24,20.5,2008-09-22,0.0139,0.0833,0.0139,36,72,1,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,11001,Patiria miniata,Bat Star,2008,2008-09-08,105,4.375,2.0684,0.5971,12,24,20.5,2008-09-22,3.4583,2.3157,0.386,36,72,249,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,11002,Pisaster giganteus,Giant-spined Sea Star,2008,2008-09-08,5,0.2083,0.3343,0.0965,12,24,20.5,2008-09-22,0.3611,0.628,0.1047,36,72,26,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,11005,Strongylocentrotus franciscanus,Red Urchin,2008,2008-09-08,342,14.25,8.4464,2.4383,12,24,20.5,2008-09-22,6.4444,8.651,1.4418,36,72,464,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,11006,Strongylocentrotus purpuratus,Purple Urchin,2008,2008-09-08,13,0.5417,1.7249,0.4979,12,24,20.5,2008-09-22,0.3472,1.0877,0.1813,36,72,25,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,11007,Parastichopus parvimensis,Warty Sea Cucumber,2008,2008-09-08,1,0.0417,0.1443,0.0417,12,24,20.5,2008-09-22,0.0417,0.1402,0.0234,36,72,3,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,11009,Centrostephanus coronatus,Coronado Urchin,2008,2008-09-08,0,0,0,0,12,24,20.5,2008-09-22,0,0,0,36,72,0,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,12002,Styela montereyensis,Stalked Tunicate,2008,2008-09-08,0,0,0,0,12,24,20.5,2008-09-22,0.2083,0.4205,0.0701,36,72,15,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,14025,Lythrypnus dalli,Blue-banded Goby,2008,2008-09-08,0,0,0,0,12,24,20.5,2008-09-22,0,0,0,36,72,0,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,14026,Coryphopterus nicholsi,Blackeye Goby,2008,2008-09-08,11,0.4583,1.1373,0.3283,12,24,20.5,2008-09-22,0.1528,0.6742,0.1124,36,72,11,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,14027,Alloclinus holderi,Island Kelpfish,2008,2008-09-08,0,0,0,0,12,24,20.5,2008-09-22,0,0,0,36,72,0,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2002,Macrocystis pyrifera,Giant Kelp (Adult),2009,2009-08-17,0,0,0,0,12,24,20.5,2009-08-05,0.2778,0.4543,0.0757,36,72,20,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2002.5,Macrocystis pyrifera,Giant Kelp (Juvenile),2009,2009-08-17,0,0,0,0,12,24,20.5,2009-08-05,0.6667,1.2873000000000001,0.2146,36,72,48,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2002.99,Macrocystis pyrifera,NA,2009,2009-08-17,0,0,0,0,12,24,20.5,2009-08-05,2.1528,4.1366,0.6894,36,72,155,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2004,Eisenia arborea,Southern Sea Palm (Adult),2009,2009-08-17,0,0,0,0,12,24,20.5,2009-08-05,0.0417,0.1402,0.0234,36,72,3,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2004.5,Eisenia arborea,Southern Sea Palm (Juvenile),2009,2009-08-17,0,0,0,0,12,24,20.5,2009-08-05,0.0139,0.0833,0.0139,36,72,1,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2005,Pterygophora californica,California Sea Palm (Adult),2009,2009-08-17,0,0,0,0,12,24,20.5,2009-08-05,0.4583,0.7872,0.1312,36,72,33,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2005.5,Pterygophora californica,California Sea Palm (Juvenile),2009,2009-08-17,0,0,0,0,12,24,20.5,2009-08-05,0.1528,0.355,0.0592,36,72,11,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2006,Laminaria farlowii,Oar Weed (Adult),2009,2009-08-17,0,0,0,0,12,24,20.5,2009-08-05,0,0,0,36,72,0,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2006.5,Laminaria farlowii,Oar Weed (Juvenile),2009,2009-08-17,0,0,0,0,12,24,20.5,2009-08-05,0,0,0,36,72,0,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,9005,Cypraea spadicea,Chestnut Cowrie,2009,2009-08-17,14,0.5833,0.8211,0.237,12,24,20.5,2009-08-05,0.1944,0.5382,0.0897,36,72,14,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,9007,Megastraea undosa,Wavy Turban Snail,2009,2009-08-17,0,0,0,0,12,24,20.5,2009-08-05,0,0,0,36,72,0,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,9008,Lithopoma gibberosa,Red Turban Snail,2009,2009-08-17,4,0.1667,0.3257,0.094,12,24,20.5,2009-08-05,0.3611,0.5929,0.0988,36,72,26,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,9014,Tegula regina,Queen Tegula,2009,2009-08-17,3,0.125,0.2261,0.0653,12,24,20.5,2009-08-05,0.0417,0.1402,0.0234,36,72,3,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,11001,Patiria miniata,Bat Star,2009,2009-08-17,110,4.5833,2.2242,0.6421,12,24,20.5,2009-08-05,3.25,2.4216,0.4036,36,72,234,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,11002,Pisaster giganteus,Giant-spined Sea Star,2009,2009-08-17,4,0.1667,0.5774,0.1667,12,24,20.5,2009-08-05,0.1944,0.4188,0.0698,36,72,14,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,11005,Strongylocentrotus franciscanus,Red Urchin,2009,2009-08-17,272,11.3333,4.2976,1.2406,12,24,20.5,2009-08-05,5.1528,6.1421,1.0237,36,72,371,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,11006,Strongylocentrotus purpuratus,Purple Urchin,2009,2009-08-17,0,0,0,0,12,24,20.5,2009-08-05,0.1111,0.2702,0.045,36,72,8,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,11007,Parastichopus parvimensis,Warty Sea Cucumber,2009,2009-08-17,1,0.0417,0.1443,0.0417,12,24,20.5,2009-08-05,0.0833,0.189,0.0315,36,72,6,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,11009,Centrostephanus coronatus,Coronado Urchin,2009,2009-08-17,0,0,0,0,12,24,20.5,2009-08-05,0,0,0,36,72,0,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,12002,Styela montereyensis,Stalked Tunicate,2009,2009-08-17,0,0,0,0,12,24,20.5,2009-08-05,0.1528,0.4109,0.0685,36,72,11,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,14025,Lythrypnus dalli,Blue-banded Goby,2009,2009-08-17,0,0,0,0,12,24,20.5,2009-08-05,0,0,0,36,72,0,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,14026,Coryphopterus nicholsi,Blackeye Goby,2009,2009-08-17,33,1.375,1.6114,0.4652,12,24,20.5,2009-08-05,0.5278,1.1081,0.1847,36,72,38,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,14027,Alloclinus holderi,Island Kelpfish,2009,2009-08-17,0,0,0,0,12,24,20.5,2009-08-05,0,0,0,36,72,0,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2002,Macrocystis pyrifera,Giant Kelp (Adult),2010,2010-09-13,0,0,0,0,12,24,20.5,2010-08-11,0.4722,0.6088,0.1015,36,72,34,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2002.5,Macrocystis pyrifera,Giant Kelp (Juvenile),2010,2010-09-13,0,0,0,0,12,24,20.5,2010-08-11,0.2778,0.5535,0.0922,36,72,20,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2002.99,Macrocystis pyrifera,NA,2010,2010-09-13,0,0,0,0,12,24,20.5,2010-08-11,5.3472,8.7748,1.4625,36,72,385,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2004,Eisenia arborea,Southern Sea Palm (Adult),2010,2010-09-13,0,0,0,0,12,24,20.5,2010-08-11,0.0417,0.1402,0.0234,36,72,3,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2004.5,Eisenia arborea,Southern Sea Palm (Juvenile),2010,2010-09-13,0,0,0,0,12,24,20.5,2010-08-11,0.0417,0.1402,0.0234,36,72,3,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2005,Pterygophora californica,California Sea Palm (Adult),2010,2010-09-13,0,0,0,0,12,24,20.5,2010-08-11,0.4306,0.776,0.1293,36,72,31,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2005.5,Pterygophora californica,California Sea Palm (Juvenile),2010,2010-09-13,0,0,0,0,12,24,20.5,2010-08-11,0.4861,1.4116,0.2353,36,72,35,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2006,Laminaria farlowii,Oar Weed (Adult),2010,2010-09-13,0,0,0,0,12,24,20.5,2010-08-11,0,0,0,36,72,0,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2006.5,Laminaria farlowii,Oar Weed (Juvenile),2010,2010-09-13,0,0,0,0,12,24,20.5,2010-08-11,0,0,0,36,72,0,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2016,Sargassum horneri,Devil Weed (Adult),2010,2010-09-13,0,0,0,0,12,24,20.5,2010-08-11,0,0,0,36,72,0,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2016.5,Sargassum horneri,Devil Weed (Juvenile),2010,2010-09-13,0,0,0,0,12,24,20.5,2010-08-11,0,0,0,36,72,0,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,9005,Cypraea spadicea,Chestnut Cowrie,2010,2010-09-13,5,0.2083,0.3965,0.1145,12,24,20.5,2010-08-11,0.0694,0.2436,0.0406,36,72,5,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,9007,Megastraea undosa,Wavy Turban Snail,2010,2010-09-13,0,0,0,0,12,24,20.5,2010-08-11,0,0,0,36,72,0,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,9008,Lithopoma gibberosa,Red Turban Snail,2010,2010-09-13,15,0.625,0.8823,0.2547,12,24,20.5,2010-08-11,0.4028,0.6527,0.1088,36,72,29,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,9014,Tegula regina,Queen Tegula,2010,2010-09-13,0,0,0,0,12,24,20.5,2010-08-11,0,0,0,36,72,0,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,11001,Patiria miniata,Bat Star,2010,2010-09-13,133,5.5417,3.7747,1.0897,12,24,20.5,2010-08-11,3.6389,2.9365,0.4894,36,72,262,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,11002,Pisaster giganteus,Giant-spined Sea Star,2010,2010-09-13,1,0.0417,0.1443,0.0417,12,24,20.5,2010-08-11,0.1667,0.5606,0.0934,36,72,12,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,11005,Strongylocentrotus franciscanus,Red Urchin,2010,2010-09-13,199,8.2917,2.8241,0.8152,12,24,20.5,2010-08-11,3.7083,4.4181,0.7364,36,72,267,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,11006,Strongylocentrotus purpuratus,Purple Urchin,2010,2010-09-13,0,0,0,0,12,24,20.5,2010-08-11,0.1944,0.6791,0.1132,36,72,14,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,11007,Parastichopus parvimensis,Warty Sea Cucumber,2010,2010-09-13,0,0,0,0,12,24,20.5,2010-08-11,0.125,0.2196,0.0366,36,72,9,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,11009,Centrostephanus coronatus,Coronado Urchin,2010,2010-09-13,0,0,0,0,12,24,20.5,2010-08-11,0,0,0,36,72,0,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,12002,Styela montereyensis,Stalked Tunicate,2010,2010-09-13,0,0,0,0,12,24,20.5,2010-08-11,0.0972,0.2624,0.0437,36,72,7,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,14025,Lythrypnus dalli,Blue-banded Goby,2010,2010-09-13,0,0,0,0,12,24,20.5,2010-08-11,0,0,0,36,72,0,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,14026,Coryphopterus nicholsi,Blackeye Goby,2010,2010-09-13,18,0.75,0.8394,0.2423,12,24,20.5,2010-08-11,0.2778,0.5909,0.0985,36,72,20,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,14027,Alloclinus holderi,Island Kelpfish,2010,2010-09-13,0,0,0,0,12,24,20.5,2010-08-11,0,0,0,36,72,0,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2002,Macrocystis pyrifera,Giant Kelp (Adult),2011,2011-09-14,0,0,0,0,12,24,20.5,2011-09-21,0.2917,0.5654,0.0942,36,72,21,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2002.5,Macrocystis pyrifera,Giant Kelp (Juvenile),2011,2011-09-14,0,0,0,0,12,24,20.5,2011-09-21,0.3611,0.8587,0.1431,36,72,26,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2002.99,Macrocystis pyrifera,NA,2011,2011-09-14,0,0,0,0,12,24,20.5,2011-09-21,3.5972,6.6546,1.1091,36,72,259,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2004,Eisenia arborea,Southern Sea Palm (Adult),2011,2011-09-14,0,0,0,0,12,24,20.5,2011-09-21,0.0694,0.2122,0.0354,36,72,5,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2004.5,Eisenia arborea,Southern Sea Palm (Juvenile),2011,2011-09-14,0,0,0,0,12,24,20.5,2011-09-21,0.0278,0.1162,0.0194,36,72,2,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2005,Pterygophora californica,California Sea Palm (Adult),2011,2011-09-14,0,0,0,0,12,24,20.5,2011-09-21,0.5139,0.7415,0.1236,36,72,37,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2005.5,Pterygophora californica,California Sea Palm (Juvenile),2011,2011-09-14,0,0,0,0,12,24,20.5,2011-09-21,0.8194,3.9931,0.6655,36,72,59,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2006,Laminaria farlowii,Oar Weed (Adult),2011,2011-09-14,0,0,0,0,12,24,20.5,2011-09-21,0,0,0,36,72,0,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2006.5,Laminaria farlowii,Oar Weed (Juvenile),2011,2011-09-14,0,0,0,0,12,24,20.5,2011-09-21,0,0,0,36,72,0,One_Meter
2,SM,San Miguel Island,HR,Hare Rock,2016,Sargassum horneri,Devil Weed (Adult),2011,2011-09-14,0,0,0,0,12,24,20.5,2011-09-21,0,0,0,36,72,0,One_Meter
